Item_ID	Sentence	Trace	SentenceParse
90286:59	but learning disability, unless you are schooled *-1 in the types of things and ways 0 * to help a child like that *t*-2, then it makes it real difficult	adjunct	(TOP (S (CC but) (NP-ADV (NN learning) (NN disability)) (, ,) (SBAR-ADV (IN unless) (S (NP-SBJ-1 (PRP you)) (VP (VBP are) (VP (VBN schooled) (NP (-NONE- *-1)) (PP (IN in) (NP (NP (NP (NP (DT the) (NNS types)) (PP (IN of) (NP (NNS things)))) (CC and) (NP (NNS ways))) (SBAR (WHADVP-2 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB help) (NP (NP (DT a) (NN child)) (PP (IN like) (NP (DT that)))) (ADVP-MNR (-NONE- *T*-2)))))))))))) (, ,) (ADVP (RB then)) (NP-SBJ (PRP it)) (VP (VBZ makes) (S (NP-SBJ (PRP it)) (ADJP-PRD (RB real) (JJ difficult)))) (-DFL- E_S)))
90370:19	they have the ability * to be selective.	neither	(TOP (S (NP-SBJ (PRP they)) (VP (VBP have) (NP (DT the) (NN ability) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB be) (ADJP-PRD (JJ selective))))))) (. .) (-DFL- E_S)))
90602:40	so, i think 0 people feel less of a desire * to really go.	neither	(TOP (S (RB So) (, ,) (NP-SBJ (PRP I)) (VP (VBP think) (SBAR (-NONE- 0) (S (NP-SBJ (NNS people)) (VP (VBP feel) (NP (NP (JJR less)) (PP (IN of) (NP (DT a) (NN desire) (S (NP-SBJ (-NONE- *)) (VP (TO to) (ADVP (RB really)) (VP (VB go))))))))))) (. .) (-DFL- E_S)))
91389:47	i, i don't really have the time 0 * to read the whole thing *t*-1,	adjunct	(TOP (S (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (RS (-DFL- \])) (VP (VBP do) (RB n't) (ADVP (RB really)) (VP (VB have) (NP (NP (DT the) (NN time)) (SBAR (WHADVP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB read) (NP (DT the) (JJ whole) (NN thing)) (ADVP-TMP (-NONE- *T*-1))))))))) (, ,) (-DFL- E_S)))
91411:232	and he really, this man really shed some light on, um, some, aspects of of bach's genius and, and, and, you know, the, and more sociological things, you know, like the, the idea that, um, that music, * to be a musician was as much, um, of a family occupation as anything.	neither	(TOP (S (CC and) (EDITED (RM (-DFL- \[)) (S-UNF (NP-SBJ (PRP he)) (ADVP (RB really))) (, ,) (IP (-DFL- \+))) (NP-SBJ (DT this) (NN man)) (ADVP (RB really)) (RS (-DFL- \])) (VP (VBD shed) (NP (DT some) (NN light)) (PP (IN on) (, ,) (INTJ (UH um)) (, ,) (NP (NP (NP (DT some) (, ,) (NNS aspects)) (EDITED (RM (-DFL- \[)) (PP-UNF (IN of)) (IP (-DFL- \+))) (PP (IN of) (RS (-DFL- \])) (NP (NP (NNP Bach) (POS 's)) (NN genius)))) (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (CC and) (, ,) (IP (-DFL- \+))) (CC and) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (CC and) (, ,) (RS (-DFL- \])) (IP (-DFL- \+)) (PRN (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (NP (NP (DT the) (, ,) (EDITED (RM (-DFL- \[)) (CC and) (IP (-DFL- \+))) (RS (-DFL- \])) (ADJP (RBR more) (JJ sociological)) (NNS things)) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (PP (IN like) (EDITED (RM (-DFL- \[)) (NP-UNF (DT the)) (, ,) (IP (-DFL- \+))) (NP (DT the) (RS (-DFL- \])) (NN idea) (SBAR (EDITED (RM (-DFL- \[)) (SBAR-UNF (WDT that)) (, ,) (IP (-DFL- \+))) (INTJ (UH um)) (, ,) (WDT that) (RS (-DFL- \])) (S (EDITED (RM (-DFL- \[)) (NP-SBJ (NN music)) (, ,) (IP (-DFL- \+)) (RS (-DFL- \]))) (S-SBJ (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB be) (NP-PRD (DT a) (NN musician))))) (VP (VBD was) (NP-PRD (NP (NP (ADJP (RB as) (RB much))) (, ,) (INTJ (UH um)) (, ,) (PP (IN of) (NP (DT a) (NN family) (NN occupation)))) (PP (IN as) (NP (NN anything))))))))))))) (. .) (-DFL- E_S)))
91449:71	um, and i'm supposed *-1 to decide whether i think 0 this man might be a worthy person 0 *t*-2 to be a, you know, in that position on the board	neither	(TOP (S (INTJ (UH um)) (, ,) (CC and) (NP-SBJ-1 (PRP I)) (VP (VBP 'm) (VP (VBN supposed) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB decide) (SBAR (IN whether) (S (NP-SBJ (PRP I)) (VP (VBP think) (SBAR (-NONE- 0) (S (NP-SBJ (DT this) (NN man)) (VP (MD might) (VP (VB be) (NP-PRD (NP (DT a) (JJ worthy) (NN person)) (SBAR (WHNP-2 (-NONE- 0)) (S (NP-SBJ (-NONE- *T*-2)) (VP (TO to) (VP (VB be) (EDITED (RM (-DFL- \[)) (NP-PRD-UNF (DT a)) (, ,) (IP (-DFL- \+)) (RS (-DFL- \]))) (PRN (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (PP-PRD (IN in) (NP (NP (DT that) (NN position)) (PP (IN on) (NP (DT the) (NN board)))))))))))))))))))))) (-DFL- E_S)))
91467:31	well, that's a neat thing 0 * to be involved *-1 in *t*-2.	adjunct	(TOP (S (INTJ (UH Well)) (, ,) (NP-SBJ (DT that)) (VP (BES 's) (NP-PRD (NP (DT a) (JJ neat) (NN thing)) (SBAR (WHNP-2 (-NONE- 0)) (S (NP-SBJ-1 (-NONE- *)) (VP (TO to) (VP (VB be) (VP (JJ involved) (NP (-NONE- *-1)) (PP (IN in) (NP (-NONE- *T*-2)))))))))) (. .)))
91480:57	i think 0 that's probably a, sort of a thing 0 * to do *t*-1 in small colleges,	object	(TOP (S (NP-SBJ (PRP I)) (VP (VBP think) (SBAR (-NONE- 0) (S (NP-SBJ (DT that)) (VP (BES 's) (ADVP (RB probably)) (EDITED (RM (-DFL- \[)) (NP-PRD-UNF (DT a)) (, ,) (IP (-DFL- \+))) (ADVP (NN sort) (IN of)) (NP-PRD (NP (DT a) (RS (-DFL- \])) (NN thing)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB do) (NP (-NONE- *T*-1)) (PP-LOC (IN in) (NP (JJ small) (NNS colleges)))))))))))) (, ,) (-DFL- E_S)))
91825:49	and, and, uh, it was an enormous task 0 * to bring all of those people together with just one or two people helping *t*-1.	adjunct	(TOP (S (EDITED (RM (-DFL- \[)) (CC And) (, ,) (IP (-DFL- \+))) (CC and) (, ,) (RS (-DFL- \])) (INTJ (UH uh)) (, ,) (NP-SBJ (PRP it)) (VP (VBD was) (NP-PRD (NP (DT an) (JJ enormous) (NN task)) (SBAR (WHADVP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB bring) (NP (NP (DT all)) (PP (IN of) (NP (DT those) (NNS people)))) (ADVP (RB together)) (PP (IN with) (NP (NP (QP (RB just) (CD one) (CC or) (CD two)) (NNS people)) (VP (VBG helping)))) (ADVP (-NONE- *T*-1)))))))) (. .) (-DFL- E_S)))
91996:32	and, that's a good family place 0 * to go *t*-1,	adjunct	(TOP (S (CC and) (, ,) (NP-SBJ (DT That)) (VP (BES 's) (NP-PRD (NP (DT a) (JJ good) (NN family) (NN place)) (SBAR (WHADVP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB go) (ADVP-DIR (-NONE- *T*-1)))))))) (, ,) (-DFL- E_S)))
92060:27	because she really has a great desire * to do that,	neither	(TOP (SBAR-PRP (IN because) (S (NP-SBJ (PRP she)) (ADVP (RB really)) (VP (VBZ has) (NP (DT a) (JJ great) (NN desire) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB do) (NP (DT that)))))))) (, ,) (-DFL- E_S)))
92201:22	there's not enough time * to go *-1 see everything, and then to afford *-1 to see everything.	adjunct	(TOP (S (NP-SBJ (EX There)) (VP (BES 's) (RB not) (NP-PRD (JJ enough) (NN time) (S (NP-SBJ-1 (-NONE- *)) (VP (VP (TO to) (VP (VB go) (S (NP-SBJ (-NONE- *-1)) (VP (VB see) (NP (NN everything)))))) (, ,) (CONJP (CC and) (RB then)) (VP (TO to) (VP (VB afford) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB see) (NP (NN everything))))))))))) (. .) (-DFL- E_S)))
92203:120	i guess 0 that's why we need *-1 to plan for retirement *t*-3, so when we do have the free time *t*-2, we'll have the, the means 0 * to, uh, pursue our dreams *t*-4.	adjunct	(TOP (S (NP-SBJ (PRP I)) (VP (VBP guess) (SBAR (-NONE- 0) (S (NP-SBJ (DT that)) (VP (BES 's) (SBAR-PRP-PRD (WHADVP-3 (WRB why)) (S (NP-SBJ-1 (PRP we)) (VP (VBP need) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB plan) (PP (IN for) (NP (NN retirement)))))) (ADVP-PRP (-NONE- *T*-3))))) (, ,) (SBAR-PRP-TPC (RB so) (S (SBAR-TMP (WHADVP-2 (WRB when)) (S (NP-SBJ (PRP we)) (VP (VBP do) (VP (VB have) (NP (DT the) (JJ free) (NN time)) (ADVP-TMP (-NONE- *T*-2)))))) (, ,) (NP-SBJ (PRP we)) (VP (MD 'll) (VP (VB have) (EDITED (RM (-DFL- \[)) (NP-UNF (DT the)) (, ,) (IP (-DFL- \+))) (NP (NP (DT the) (RS (-DFL- \])) (NNS means)) (SBAR (WHADVP-4 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (, ,) (INTJ (UH uh)) (, ,) (VP (VB pursue) (NP (PRP$ our) (NNS dreams)) (ADVP (-NONE- *T*-4))))))))))))))) (. .) (-DFL- E_S)))
92408:30	and then when it comes time for him to throw her over *t*-2, well, the, the teenaged son the night before tried *-1 to save her by *-3 hiding her.	neither	(TOP (S (CONJP (CC and) (RB then)) (SBAR-TMP (WHADVP-2 (WRB when)) (S (NP-SBJ (PRP it)) (VP (VBZ comes) (NP (NN time) (SBAR (IN for) (S (NP-SBJ (PRP him)) (VP (TO to) (VP (VB throw) (NP (PRP her)) (ADVP-DIR (RB over))))))) (ADVP-TMP (-NONE- *T*-2))))) (, ,) (INTJ (UH well)) (, ,) (EDITED (RM (-DFL- \[)) (NP-SBJ-UNF (DT the)) (, ,) (IP (-DFL- \+))) (NP-SBJ-1 (DT the) (RS (-DFL- \])) (JJ teenaged) (NN son)) (ADVP-TMP (NP (DT the) (NN night)) (IN before)) (VP (VBN tried) (S (NP-SBJ-3 (-NONE- *-1)) (VP (TO to) (VP (VB save) (NP (PRP her)) (PP (IN by) (S-NOM (NP-SBJ (-NONE- *-3)) (VP (VBG hiding) (NP (PRP her))))))))) (. .) (-DFL- E_S)))
92515:47	and i, i just don't have that much time * to sit and watch the whole thing.	neither	(TOP (S (CC and) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (RS (-DFL- \])) (ADVP (RB just)) (VP (VBP do) (RB n't) (VP (VB have) (NP (ADJP (RB that) (JJ much)) (NN time) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VP (VB sit)) (CC and) (VP (VB watch) (NP (DT the) (JJ whole) (NN thing))))))))) (. .) (-DFL- E_S)))
92537:23	i don't have time *-2 to sit, i know 0 *t*-1.	neither	(TOP (S (S-TPC-1 (NP-SBJ-2 (PRP I)) (VP (VBP do) (RB n't) (VP (VB have) (NP (NN time) (S (NP-SBJ (-NONE- *-2)) (VP (TO to) (VP (VB sit)))))))) (, ,) (NP-SBJ (PRP I)) (VP (VBP know) (SBAR (-NONE- 0) (S (-NONE- *T*-1)))) (. .) (-DFL- E_S)))
92612:68	and i, and that concerned me, that people were using it as a way 0 * to get rid *-3 of things 0 they just didn't want *-4 to set *t*-1 at the curb or take to the dump *t*-2,	object	(TOP (S (EDITED (RM (-DFL- \[)) (S-UNF (CC and) (NP-SBJ (PRP I))) (, ,) (IP (-DFL- \+))) (CC and) (NP-SBJ (IN that)) (RS (-DFL- \])) (VP (VBD concerned) (NP (PRP me)) (, ,) (SBAR (IN that) (S (NP-SBJ (NNS people)) (VP (VBD were) (VP (VBG using) (NP (PRP it)) (PP (IN as) (NP (NP (DT a) (NN way)) (SBAR (WHADVP-2 (-NONE- 0)) (S (NP-SBJ-3 (-NONE- *)) (VP (TO to) (VP (VB get) (VP (VBN rid) (NP (-NONE- *-3)) (PP (IN of) (NP (NP (NNS things)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ-4 (PRP they)) (ADVP (RB just)) (VP (VBD did) (RB n't) (VP (VB want) (S (NP-SBJ (-NONE- *-4)) (VP (TO to) (VP (VP (VB set) (NP (-NONE- *T*-1)) (PP-LOC (IN at) (NP (DT the) (NN curb)))) (CC or) (VP (VB take) (PP-DIR (IN to) (NP (DT the) (NN dump))))))))))))) (ADVP-MNR (-NONE- *T*-2)))))))))))))) (, ,) (-DFL- E_S)))
92848:74	and pretty soon they're, they're figuring out 0 that's not such a bad way 0 * to go *t*-1.	adjunct	(TOP (S (CC and) (ADVP-TMP (RB pretty) (RB soon)) (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP they)) (VP-UNF (VBP 're))) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP they)) (VP (VBP 're) (RS (-DFL- \])) (VP (VBG figuring) (PRT (RP out)) (SBAR (-NONE- 0) (S (NP-SBJ (WDT that)) (VP (BES 's) (RB not) (NP-PRD (NP (PDT such) (DT a) (JJ bad) (NN way)) (-DFL- E_S) (SBAR (WHADVP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB go) (ADVP-MNR (-NONE- *T*-1)))))))))))) (. .)))
92977:63	and, and i think 0 it's, uh, just mcdonald's effort 0 * to reduce the number of, of styrofoam, uh, boxes that they use *t*-1, for hamburgers and stuff *t*-2,	object	(TOP (S (EDITED (RM (-DFL- \[)) (CC and) (, ,) (IP (-DFL- \+))) (CC and) (RS (-DFL- \])) (NP-SBJ (PRP I)) (VP (VBP think) (SBAR (-NONE- 0) (S (NP-SBJ (PRP it)) (VP (BES 's) (, ,) (INTJ (UH uh)) (, ,) (ADVP (RB just)) (NP-PRD (NP (NP (NNP McDonald) (POS 's)) (NN effort)) (SBAR (WHADVP-2 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB reduce) (NP (NP (DT the) (NN number)) (EDITED (RM (-DFL- \[)) (PP-UNF (IN of)) (, ,) (IP (-DFL- \+))) (PP (IN of) (RS (-DFL- \])) (NP (NP (NN styrofoam) (, ,) (INTJ (UH uh)) (, ,) (NNS boxes)) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ (PRP they)) (VP (VBP use) (NP (-NONE- *T*-1)) (, ,) (PP (IN for) (NP (NNS hamburgers) (CC and) (NN stuff))))))))) (ADVP (-NONE- *T*-2))))))))))) (, ,) (-DFL- E_S)))
93040:73	well, i, i tend *-1 to, uh, take two kinds of vacations, the vacations * to visit family and the vacations * to just have a week *-2 being cultural and going to the theater and doing sight-seeing and things like that.	neither	(TOP (S (INTJ (UH Well)) (, ,) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+))) (NP-SBJ-1 (PRP I)) (RS (-DFL- \])) (VP (VBP tend) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (, ,) (INTJ (UH uh)) (, ,) (VP (VB take) (NP (NP (NP (CD two) (NNS kinds)) (PP (IN of) (NP (NNS vacations)))) (, ,) (NP (NP (NP (DT the) (NNS vacations)) (S-PRP (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB visit) (NP (NN family)))))) (CC and) (NP (NP (DT the) (NNS vacations)) (S-PRP (NP-SBJ-2 (-NONE- *)) (VP (TO to) (ADVP (RB just)) (VP (VB have) (NP (DT a) (NN week)) (S-ADV (NP-SBJ (-NONE- *-2)) (VP (VP (VBG being) (ADJP-PRD (JJ cultural))) (CC and) (VP (VBG going) (PP (IN to) (NP (DT the) (NN theater)))) (CC and) (VP (VBG doing) (NP (NN sight-seeing))) (CC and) (NP-ETC (NP (NNS things)) (PP (IN like) (NP (DT that)))))))))))))))) (. .) (-DFL- E_S)))
93180:27	we still have a lot 0 *-1 to see *t*-2, though.	object	(TOP (S (NP-SBJ-1 (PRP We)) (ADVP-TMP (RB still)) (VP (VBP have) (NP (NP (DT a) (NN lot)) (SBAR (WHNP-2 (-NONE- 0)) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB see) (NP (-NONE- *T*-2))))))) (, ,) (ADVP (RB though))) (. .) (-DFL- E_S)))
93219:27	that will be a pleasure 0 * to visit *t*-2 and get *-1 to know *t*-2.	object	(TOP (S (NP-SBJ (DT that)) (VP (MD will) (VP (VB be) (NP-PRD (NP (DT a) (NN pleasure)) (SBAR (WHNP-2 (-NONE- 0)) (S (NP-SBJ-1 (-NONE- *)) (VP (TO to) (VP (VP (VB visit) (NP (-NONE- *T*-2))) (CC and) (VP (VB get) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB know) (NP (-NONE- *T*-2))))))))))))) (. .) (-DFL- E_S)))
93329:39	when, when i spend enough money * to go overseas *t*-1, i, go for a long time.	neither	(TOP (S (SBAR-TMP (EDITED (RM (-DFL- \[)) (WHADVP (WRB when)) (, ,) (IP (-DFL- \+))) (WHADVP-1 (WRB when)) (RS (-DFL- \])) (S (NP-SBJ (PRP I)) (VP (VBP spend) (NP (JJ enough) (NN money) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB go) (NP-DIR (RB overseas)))))) (ADVP-TMP (-NONE- *T*-1))))) (, ,) (-DFL- N_S) (NP-SBJ (PRP I)) (, ,) (VP (VBP go) (PP-TMP (IN for) (NP (DT a) (JJ long) (NN time)))) (. .) (-DFL- E_S)))
93436:36	well, um, that's a hard question 0 * to answer *t*-1 because i do physical things, but i don't always set out for them to be exercise.	object	(TOP (S (INTJ (UH Well)) (, ,) (INTJ (UH um)) (, ,) (NP-SBJ (DT that)) (VP (BES 's) (NP-PRD (NP (DT a) (JJ hard) (NN question)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB answer) (NP (-NONE- *T*-1))))))) (SBAR-PRP (IN because) (S (S (NP-SBJ (PRP I)) (VP (VBP do) (NP (JJ physical) (NNS things)))) (, ,) (CC but) (S (NP-SBJ (PRP I)) (VP (VBP do) (RB n't) (ADVP-TMP (RB always)) (VP (VB set) (PRT (RP out)) (SBAR (IN for) (S (NP-SBJ (PRP them)) (VP (TO to) (VP (VB be) (NP-PRD (NN exercise)))))))))))) (. .) (-DFL- E_S)))
93729:84	i guess 0 if you care, or if your wife, your future wife, uh, gives you a reason 0 * to care *t*-2 which *t*-3 helps.	adjunct	(TOP (S (NP-SBJ (PRP I)) (VP (VBP guess) (SBAR (-NONE- 0) (S-UNF (SBAR-ADV (IN if) (S (NP-SBJ (PRP you)) (VP (VB care)))) (, ,) (CC or) (SBAR-ADV (IN if) (S (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP$ your) (NN wife)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP$ your) (NN future) (NN wife)) (, ,) (RS (-DFL- \])) (INTJ (UH uh)) (, ,) (VP (VP (VBZ gives) (NP (PRP you)) (NP (NP (DT a) (NN reason)) (SBAR (WHADVP-2 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB care) (ADVP-PRP (-NONE- *T*-2)))))))) (SBAR (WHNP-3 (WDT which)) (S (NP-SBJ (-NONE- *T*-3)) (VP (VBZ helps)))))))))) (. .) (-DFL- E_S)))
93788:29	bread, do you have bread 0 *t*-1 to go with it?	neither	(TOP (SQ (NP-ADV (NN Bread)) (, ,) (VBP do) (NP-SBJ (PRP you)) (VP (VB have) (NP (NP (NN bread)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *T*-1)) (VP (TO to) (VP (VB go) (PP (IN with) (NP (PRP it))))))))) (. ?) (-DFL- E_S)))
94106:62	and now it's lake texoma, because that's more central location 0 for people from oklahoma and texas to come to *t*-1.	adjunct	(TOP (S (CC and) (ADVP-TMP (RB now)) (NP-SBJ (PRP it)) (VP (BES 's) (NP-PRD (NNP Lake) (NNP Texoma)) (, ,) (SBAR-PRP (IN because) (S (NP-SBJ (DT that)) (VP (BES 's) (NP-PRD (NP (ADJP (RBR more) (JJ central)) (NN location)) (SBAR (WHNP-1 (-NONE- 0)) (IN for) (S (NP-SBJ (NP (NNS people)) (PP (IN from) (NP (NNP Oklahoma) (CC and) (NNP Texas)))) (VP (TO to) (VP (VB come) (PP-DIR (IN to) (NP (-NONE- *T*-1)))))))))))) (. .) (-DFL- E_S)))
94142:81	and then they have generally a show or an auction or something *ich*-4 on saturday night 0 *t*-3 to help *-1 raise funds 0 *t*-2 to cover the costs of such.	neither	(TOP (S (CONJP (CC And) (RB then)) (NP-SBJ (PRP they)) (VP (VBP have) (ADVP (RB generally)) (NP (NP (NP (DT a) (NN show)) (CC or) (NP (DT an) (NN auction)) (CC or) (NP (NN something))) (SBAR-PRP (-NONE- *ICH*-4))) (PP-TMP (IN on) (NP (NNP Saturday) (NN night))) (SBAR-PRP-4 (WHNP-3 (-NONE- 0)) (S (NP-SBJ-1 (-NONE- *T*-3)) (VP (TO to) (VP (VB help) (S (NP-SBJ (-NONE- *-1)) (VP (VB raise) (NP (NP (NNS funds)) (SBAR-PRP (WHNP-2 (-NONE- 0)) (S (NP-SBJ (-NONE- *T*-2)) (VP (TO to) (VP (VB cover) (NP (NP (DT the) (NNS costs)) (PP (IN of) (NP-UNF (JJ such)))))))))))))))) (. .) (-DFL- E_S)))
94205:52	they have generally a volleyball net set * up and horseshoes, uh, 0 * to pitch *t*-1,	object	(TOP (S (NP-SBJ (PRP they)) (VP (VBP have) (ADVP (RB generally)) (NP (NP (NP (DT a) (NN volleyball) (NN net)) (VP (VBN set) (NP (-NONE- *)) (PRT (RP up)))) (CC and) (NP (NP (NN horseshoes)) (, ,) (INTJ (UH uh)) (, ,) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB pitch) (NP (-NONE- *T*-1))))))))) (, ,) (-DFL- E_S)))
94214:24	so there's lots 0 * to do *t*-1.	object	(TOP (S (RB So) (NP-SBJ (EX there)) (VP (BES 's) (NP-PRD (NP (NNS lots)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB do) (NP (-NONE- *T*-1)))))))) (. .) (-DFL- E_S)))
94225:21	and it's a chance * to see some of the relatives 0 you don't see *t*-1 all year long except that once a year.	object	(TOP (S (CC and) (NP-SBJ (PRP it)) (VP (BES 's) (NP-PRD (DT a) (NN chance) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB see) (NP (NP (DT some)) (PP (IN of) (NP (NP (DT the) (NNS relatives)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (PRP you)) (VP (VBP do) (RB n't) (VP (VB see) (NP (-NONE- *T*-1)) (NP-TMP (NP (RB all) (NN year)) (ADVP (RB long))) (PP (IN except) (NP (NP (DT that) (RB once)) (NP-ADV (DT a) (NN year)))))))))))))))) (. .) (-DFL- E_S)))
94485:64	i mean, just because their kids had the ability and the, and the drive *-1 to do, try and get an education, they didn't send him to a public school, you know,	neither	(TOP (S (PRN (S (NP-SBJ (PRP I)) (VP (VBP mean))) (, ,)) (SBAR-PRP (ADVP (RB just)) (IN because) (S (NP-SBJ-1 (PRP$ their) (NNS kids)) (VP (VBD had) (NP (NP (DT the) (NN ability)) (EDITED (RM (-DFL- \[)) (CC and) (NP-UNF (DT the)) (, ,) (IP (-DFL- \+))) (CC and) (NP (DT the) (RS (-DFL- \])) (NN drive) (S-PRP (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (EDITED (RM (-DFL- \[)) (VP (VB do)) (, ,) (IP (-DFL- \+))) (VP (VP (VBP try)) (RS (-DFL- \])) (CC and) (VP (VBP get) (NP (DT an) (NN education)))))))))))) (, ,) (NP-SBJ (PRP they)) (VP (VBD did) (RB n't) (VP (VB send) (NP (PRP him)) (PP (IN to) (NP (DT a) (JJ public) (NN school))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know)))))) (, ,) (-DFL- E_S)))
94490:88	it shows, i think 0 it shows that the parents have some, uh, desire for, for the kid to do, do well, you know,	neither	(TOP (S (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP It)) (VP-UNF (VBZ shows))) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (VP (VBP think) (SBAR (-NONE- 0) (S (NP-SBJ (PRP it)) (VP (VBZ shows) (RS (-DFL- \])) (SBAR (IN that) (S (NP-SBJ (DT the) (NNS parents)) (VP (VBP have) (NP (NP (DT some) (, ,) (INTJ (UH uh)) (, ,) (NN desire)) (SBAR (EDITED (RM (-DFL- \[)) (SBAR-UNF (IN for)) (, ,) (IP (-DFL- \+))) (IN for) (RS (-DFL- \])) (S (NP-SBJ (DT the) (NN kid)) (VP (TO to) (EDITED (RM (-DFL- \[)) (VP-UNF (VB do)) (, ,) (IP (-DFL- \+))) (VP (VB do) (RS (-DFL- \])) (ADVP-MNR (RB well))))))))))))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))))) (, ,) (-DFL- E_S)))
